시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,,,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,,,
전북,남원시,여,60~69세," 191,475,050 "," 8,341 ", 903 ," 193,973,570 "," 8,388 ", 947 ," 196,458,040 "," 8,551 ", 998 ," 220,966,740 "," 8,368 ", 995 ," 246,395,590 "," 8,358 "," 1,013 ",,,
전북,남원시,여,70~79세," 298,138,050 "," 12,147 "," 1,128 "," 269,981,970 "," 11,306 "," 1,133 "," 247,217,290 "," 10,995 "," 1,167 "," 277,863,860 "," 10,624 "," 1,150 "," 283,517,740 "," 10,240 "," 1,147 ",,,
전북,남원시,여,80~89세," 242,553,780 "," 6,892 ", 563 ," 198,335,080 "," 6,528 ", 600 ," 168,488,930 "," 6,336 ", 615 ," 187,390,030 "," 6,647 ", 749 ," 192,307,340 "," 6,719 ", 793 ,,,
전북,남원시,여,90~99세," 21,220,480 ", 434 , 37 ," 10,620,620 ", 363 , 47 ," 9,934,890 ", 441 , 55 ," 9,028,670 ", 477 , 57 ," 17,841,950 ", 625 , 83 ,,,
전북,남원시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,익산시,남,0~9세, - , - , - , - , - , - ," 10,390,060 ", 54 , 10 , - , - , - , - , - , - ,,,
전북,익산시,남,10~19세," 32,216,200 ", 259 , 39 ," 41,405,780 ", 337 , 58 ," 39,030,120 ", 344 , 71 ," 39,316,850 ", 316 , 72 ," 42,503,820 ", 307 , 57 ,,,
전북,익산시,남,20~29세," 35,029,660 ", 570 , 111 ," 31,425,900 ", 567 , 117 ," 37,657,290 ", 595 , 142 ," 66,996,150 ", 680 , 163 ," 45,323,620 ", 707 , 174 ,,,
전북,익산시,남,30~39세," 98,351,250 "," 2,493 ", 411 ," 145,309,140 "," 2,521 ", 436 ," 169,996,130 "," 2,591 ", 435 ," 142,319,520 "," 2,375 ", 453 ," 128,767,010 "," 2,282 ", 427 ,,,
전북,익산시,남,40~49세," 432,583,940 "," 9,891 "," 1,426 "," 340,473,110 "," 9,874 "," 1,419 "," 379,091,810 "," 10,152 "," 1,572 "," 457,046,740 "," 10,205 "," 1,559 "," 418,951,050 "," 9,772 "," 1,570 ",,,
전북,익산시,남,50~59세," 857,871,440 "," 26,050 "," 3,433 "," 948,863,490 "," 25,307 "," 3,505 "," 898,758,850 "," 24,860 "," 3,477 "," 986,916,280 "," 24,309 "," 3,545 "," 887,091,030 "," 23,514 "," 3,476 ",,,
전북,익산시,남,60~69세," 1,050,607,800 "," 30,963 "," 3,846 "," 1,152,788,380 "," 32,364 "," 4,173 "," 1,405,349,330 "," 35,852 "," 4,463 "," 1,469,347,580 "," 35,386 "," 4,635 "," 1,527,255,170 "," 36,895 "," 4,871 ",,,
전북,익산시,남,70~79세," 751,132,830 "," 21,124 "," 2,314 "," 778,493,560 "," 22,499 "," 2,526 "," 842,184,900 "," 22,482 "," 2,697 "," 858,665,330 "," 22,185 "," 2,867 "," 1,171,417,530 "," 23,687 "," 2,877 ",,,
전북,익산시,남,80~89세," 249,989,340 "," 6,961 ", 747 ," 299,766,770 "," 6,875 ", 796 ," 405,182,720 "," 8,121 ", 864 ," 478,449,620 "," 8,963 "," 1,007 "," 501,852,550 "," 9,236 "," 1,062 ",,,
전북,익산시,남,90~99세," 13,306,330 ", 295 , 37 ," 31,976,220 ", 477 , 50 ," 10,725,880 ", 377 , 39 ," 45,550,450 ", 399 , 57 ," 41,563,570 ", 588 , 60 ,,,
전북,익산시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,익산시,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,익산시,여,10~19세," 27,969,840 ", 277 , 33 ," 30,877,010 ", 281 , 47 ," 24,089,520 ", 247 , 45 ," 34,229,780 ", 316 , 52 ," 36,656,340 ", 294 , 60 ,,,
전북,익산시,여,20~29세," 58,853,990 ", 637 , 106 ," 36,360,650 ", 550 , 119 ," 38,665,930 ", 552 , 123 ," 46,386,030 ", 595 , 121 ," 42,566,850 ", 534 , 135 ,,,
전북,익산시,여,30~39세," 102,505,930 "," 1,526 ", 244 ," 75,941,760 "," 1,696 ", 267 ," 74,010,770 "," 1,680 ", 265 ," 99,418,340 "," 1,686 ", 291 ," 110,850,300 "," 1,806 ", 272 ,,,
전북,익산시,여,40~49세," 190,411,680 "," 5,637 ", 781 ," 215,246,080 "," 5,600 ", 755 ," 225,228,890 "," 5,561 ", 785 ," 209,662,400 "," 5,097 ", 794 ," 209,864,090 "," 4,925 ", 791 ,,,
전북,익산시,여,50~59세," 542,364,630 "," 16,999 "," 2,236 "," 568,841,590 "," 16,645 "," 2,229 "," 570,541,310 "," 16,712 "," 2,290 "," 646,878,890 "," 16,382 "," 2,299 "," 622,633,160 "," 15,859 "," 2,274 ",,,
전북,익산시,여,60~69세," 833,186,590 "," 24,647 "," 3,008 "," 846,902,180 "," 25,058 "," 3,209 "," 1,009,814,020 "," 27,207 "," 3,526 "," 988,722,810 "," 26,951 "," 3,691 "," 1,057,098,000 "," 27,820 "," 3,795 ",,,
전북,익산시,여,70~79세," 993,536,100 "," 26,674 "," 2,950 "," 1,003,169,750 "," 26,240 "," 2,995 "," 1,034,172,970 "," 27,068 "," 3,175 "," 1,114,187,080 "," 26,333 "," 3,234 "," 935,473,550 "," 24,454 "," 3,142 ",,,
전북,익산시,여,80~89세," 610,899,230 "," 14,828 "," 1,408 "," 498,018,370 "," 13,612 "," 1,498 "," 622,794,630 "," 13,789 "," 1,573 "," 782,726,240 "," 15,537 "," 1,806 "," 638,599,000 "," 14,463 "," 1,882 ",,,
전북,익산시,여,90~99세," 37,664,740 "," 1,136 ", 101 ," 49,154,890 "," 1,213 ", 115 ," 54,495,750 "," 1,205 ", 147 ," 51,935,430 "," 1,213 ", 162 ," 116,278,720 "," 2,032 ", 185 ,,,
전북,익산시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,전주완산구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,전주완산구,남,10~19세," 11,315,840 ", 184 , 48 ," 19,235,460 ", 234 , 44 ," 19,956,560 ", 260 , 56 ," 15,044,970 ", 215 , 53 ," 17,056,070 ", 242 , 59 ,,,
전북,전주완산구,남,20~29세," 33,255,700 ", 706 , 145 ," 42,813,920 ", 792 , 171 ," 57,796,200 ", 904 , 191 ," 43,523,680 ", 890 , 213 ," 42,732,790 ", 788 , 195 ,,,
전북,전주완산구,남,30~39세," 150,110,240 "," 3,128 ", 518 ," 117,806,680 "," 2,927 ", 543 ," 119,468,220 "," 3,113 ", 565 ," 125,936,300 "," 2,896 ", 575 ," 132,454,780 "," 3,111 ", 619 ,,,
전북,전주완산구,남,40~49세," 384,396,180 "," 11,806 "," 1,926 "," 403,875,780 "," 11,688 "," 1,924 "," 502,918,580 "," 12,181 "," 2,000 "," 440,385,830 "," 11,543 "," 2,004 "," 451,888,160 "," 10,960 "," 1,975 ",,,
전북,전주완산구,남,50~59세," 944,292,880 "," 28,856 "," 4,275 "," 910,033,980 "," 27,241 "," 4,293 "," 1,075,028,650 "," 27,723 "," 4,369 "," 951,436,640 "," 25,612 "," 4,333 "," 1,026,410,540 "," 26,042 "," 4,359 ",,,
전북,전주완산구,남,60~69세," 1,162,417,130 "," 36,524 "," 5,157 "," 1,249,104,020 "," 37,349 "," 5,353 "," 1,443,886,080 "," 38,625 "," 5,598 "," 1,408,037,240 "," 37,196 "," 5,756 "," 1,457,336,120 "," 37,307 "," 5,875 ",,,
전북,전주완산구,남,70~79세," 1,154,839,530 "," 29,026 "," 3,592 "," 1,138,661,400 "," 29,109 "," 3,802 "," 1,126,083,110 "," 29,210 "," 4,074 "," 1,200,836,140 "," 29,046 "," 4,350 "," 1,384,846,520 "," 29,716 "," 4,307 ",,,
전북,전주완산구,남,80~89세," 522,540,570 "," 11,713 "," 1,152 "," 647,784,460 "," 12,820 "," 1,195 "," 539,252,810 "," 11,980 "," 1,327 "," 648,938,000 "," 13,520 "," 1,563 "," 747,477,180 "," 14,123 "," 1,607 ",,,
전북,전주완산구,남,90~99세," 22,489,470 ", 452 , 46 ," 64,387,910 ", 998 , 71 ," 71,370,630 "," 1,146 ", 96 ," 56,814,400 "," 1,006 ", 112 ," 39,999,360 ", 762 , 113 ,,,
전북,전주완산구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,전주완산구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,전주완산구,여,10~19세," 6,443,640 ", 149 , 35 ," 14,496,420 ", 121 , 25 ," 7,282,780 ", 99 , 28 ," 11,015,890 ", 127 , 25 ," 8,615,690 ", 132 , 24 ,,,
전북,전주완산구,여,20~29세," 35,364,020 ", 546 , 107 ," 31,290,310 ", 577 , 127 ," 42,972,990 ", 730 , 148 ," 28,716,320 ", 636 , 138 ," 49,397,750 ", 757 , 166 ,,,
전북,전주완산구,여,30~39세," 64,750,090 "," 1,641 ", 301 ," 61,800,800 "," 1,531 ", 303 ," 84,681,060 "," 1,857 ", 336 ," 82,348,310 "," 1,844 ", 356 ," 97,604,480 "," 1,785 ", 349 ,,,
전북,전주완산구,여,40~49세," 177,976,270 "," 5,352 ", 860 ," 170,443,990 "," 5,003 ", 801 ," 185,957,300 "," 5,225 ", 868 ," 219,545,340 "," 5,307 ", 910 ," 210,591,710 "," 5,265 ", 884 ,,,
전북,전주완산구,여,50~59세," 544,223,380 "," 17,539 "," 2,544 "," 534,382,440 "," 16,551 "," 2,476 "," 560,474,500 "," 16,321 "," 2,518 "," 590,810,270 "," 15,832 "," 2,549 "," 596,677,110 "," 14,789 "," 2,478 ",,,
전북,전주완산구,여,60~69세," 919,226,480 "," 27,664 "," 3,805 "," 953,682,230 "," 27,515 "," 3,916 "," 1,005,657,480 "," 28,135 "," 4,094 "," 995,725,130 "," 27,448 "," 4,295 "," 1,035,115,400 "," 27,119 "," 4,339 ",,,
전북,전주완산구,여,70~79세," 1,196,962,720 "," 32,241 "," 3,778 "," 1,176,342,690 "," 31,200 "," 3,813 "," 1,154,212,470 "," 30,374 "," 3,939 "," 1,193,683,910 "," 29,163 "," 4,099 "," 1,227,972,810 "," 28,993 "," 4,025 ",,,
전북,전주완산구,여,80~89세," 1,165,368,720 "," 21,753 "," 1,635 "," 1,104,350,640 "," 20,519 "," 1,739 "," 969,281,940 "," 18,616 "," 1,904 "," 987,790,430 "," 19,392 "," 2,203 "," 1,128,431,840 "," 20,644 "," 2,301 ",,,
전북,전주완산구,여,90~99세," 119,880,090 "," 1,896 ", 101 ," 115,868,170 "," 1,900 ", 118 ," 126,808,490 "," 1,923 ", 142 ," 174,478,330 "," 2,775 ", 186 ," 147,514,840 "," 2,368 ", 201 ,,,
전북,전주완산구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,전주덕진구,남,0~9세, - , - , - ," 27,659,270 ", 129 , 12 ," 12,188,070 ", 67 , 13 ," 14,232,280 ", 74 , 10 ," 23,600,540 ", 88 , 11 ,,,
전북,전주덕진구,남,10~19세," 176,897,890 ", 668 , 84 ," 60,224,180 ", 471 , 82 ," 85,837,470 ", 536 , 98 ," 103,136,010 ", 664 , 108 ," 105,613,590 ", 735 , 123 ,,,
전북,전주덕진구,남,20~29세," 51,447,770 ", 892 , 184 ," 47,479,710 ", 975 , 190 ," 64,490,510 "," 1,076 ", 214 ," 68,827,270 ", 958 , 220 ," 82,435,380 "," 1,074 ", 237 ,,,
전북,전주덕진구,남,30~39세," 154,293,480 "," 3,105 ", 540 ," 132,149,490 "," 3,100 ", 575 ," 173,396,850 "," 3,461 ", 639 ," 141,665,370 "," 3,166 ", 602 ," 240,857,100 "," 3,592 ", 648 ,,,
전북,전주덕진구,남,40~49세," 416,172,050 "," 11,538 "," 1,822 "," 486,755,100 "," 12,330 "," 1,945 "," 488,139,220 "," 12,253 "," 2,017 "," 548,691,410 "," 12,067 "," 2,033 "," 532,588,190 "," 11,779 "," 2,049 ",,,
전북,전주덕진구,남,50~59세," 880,790,880 "," 26,813 "," 3,764 "," 897,909,970 "," 25,643 "," 3,834 "," 1,062,827,350 "," 26,637 "," 3,962 "," 1,103,379,600 "," 25,547 "," 4,093 "," 1,253,381,360 "," 25,811 "," 4,150 ",,,
전북,전주덕진구,남,60~69세," 1,142,415,950 "," 29,427 "," 4,091 "," 1,102,964,390 "," 30,462 "," 4,371 "," 1,349,581,360 "," 32,908 "," 4,802 "," 1,414,062,840 "," 33,610 "," 5,162 "," 1,493,509,360 "," 34,842 "," 5,416 ",,,
전북,전주덕진구,남,70~79세," 794,949,620 "," 19,100 "," 2,375 "," 655,784,170 "," 18,373 "," 2,522 "," 760,741,420 "," 18,639 "," 2,707 "," 977,263,400 "," 20,615 "," 2,923 "," 905,836,850 "," 20,450 "," 3,005 ",,,
전북,전주덕진구,남,80~89세," 425,245,380 "," 8,561 ", 778 ," 296,132,850 "," 7,248 ", 813 ," 335,565,820 "," 7,533 ", 910 ," 411,502,610 "," 8,732 "," 1,096 "," 431,466,730 "," 8,162 "," 1,179 ",,,
전북,전주덕진구,남,90~99세," 11,206,540 ", 232 , 29 ," 17,266,640 ", 245 , 38 ," 14,071,250 ", 258 , 37 ," 50,564,380 ", 622 , 61 ," 50,790,790 ", 407 , 65 ,,,
전북,전주덕진구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,전주덕진구,여,0~9세, - , - , - ," 22,741,900 ", 73 , 11 , - , - , - ," 22,163,020 ", 79 , 10 , - , - , - ,,,
전북,전주덕진구,여,10~19세," 71,484,940 ", 570 , 73 ," 127,868,870 ", 663 , 84 ," 100,568,670 ", 653 , 94 ," 85,060,590 ", 578 , 89 ," 133,673,670 ", 777 , 99 ,,,
전북,전주덕진구,여,20~29세," 50,183,760 ", 632 , 129 ," 39,312,550 ", 656 , 147 ," 45,550,790 ", 755 , 169 ," 57,621,520 ", 697 , 162 ," 76,826,910 ", 737 , 172 ,,,
전북,전주덕진구,여,30~39세," 103,067,820 "," 1,980 ", 279 ," 76,354,370 "," 1,841 ", 284 ," 113,679,480 "," 2,002 ", 349 ," 112,384,180 "," 1,878 ", 365 ," 147,526,240 "," 2,157 ", 412 ,,,
전북,전주덕진구,여,40~49세," 251,895,570 "," 5,702 ", 796 ," 200,489,150 "," 5,492 ", 868 ," 234,650,620 "," 6,152 ", 928 ," 287,884,400 "," 6,294 ", 943 ," 296,164,660 "," 6,244 ", 960 ,,,
전북,전주덕진구,여,50~59세," 492,611,150 "," 16,167 "," 2,187 "," 505,310,590 "," 15,604 "," 2,231 "," 522,459,870 "," 15,475 "," 2,274 "," 529,600,880 "," 14,635 "," 2,336 "," 628,599,500 "," 15,345 "," 2,370 ",,,
전북,전주덕진구,여,60~69세," 768,707,220 "," 21,861 "," 2,859 "," 783,564,890 "," 21,586 "," 3,087 "," 797,665,800 "," 22,717 "," 3,297 "," 983,829,650 "," 23,252 "," 3,517 "," 971,846,240 "," 24,134 "," 3,665 ",,,
전북,전주덕진구,여,70~79세," 948,732,220 "," 23,511 "," 2,594 "," 885,952,470 "," 22,516 "," 2,644 "," 835,680,130 "," 21,591 "," 2,818 "," 891,696,930 "," 21,589 "," 2,896 "," 970,337,380 "," 21,827 "," 2,979 ",,,
전북,전주덕진구,여,80~89세," 1,070,197,240 "," 18,289 "," 1,216 "," 1,060,714,700 "," 16,528 "," 1,209 "," 943,616,100 "," 15,432 "," 1,300 "," 1,048,563,760 "," 16,482 "," 1,584 "," 1,070,685,560 "," 16,876 "," 1,653 ",,,
전북,전주덕진구,여,90~99세," 87,473,390 "," 1,426 ", 69 ," 76,396,350 "," 1,190 ", 87 ," 86,292,210 "," 1,339 ", 105 ," 153,949,830 "," 2,109 ", 130 ," 167,221,940 "," 2,372 ", 146 ,,,
전북,전주덕진구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,정읍시,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,정읍시,남,10~19세," 1,065,840 ", 32 , 12 , - , - , - ," 3,027,450 ", 58 , 11 ," 9,205,570 ", 118 , 17 ," 2,502,270 ", 77 , 13 ,,,
전북,정읍시,남,20~29세," 12,118,060 ", 213 , 34 ," 13,381,240 ", 216 , 39 ," 16,043,970 ", 230 , 40 ," 12,469,800 ", 185 , 35 ," 12,124,610 ", 189 , 44 ,,,
전북,정읍시,남,30~39세," 19,757,880 ", 673 , 106 ," 20,238,000 ", 676 , 108 ," 30,492,880 ", 808 , 116 ," 24,721,310 ", 743 , 124 ," 21,262,850 ", 644 , 121 ,,,
전북,정읍시,남,40~49세," 106,006,370 "," 3,358 ", 454 ," 114,747,270 "," 3,375 ", 441 ," 87,165,200 "," 3,142 ", 450 ," 99,575,850 "," 2,854 ", 433 ," 121,236,520 "," 3,118 ", 449 ,,,
전북,정읍시,남,50~59세," 248,249,600 "," 8,963 "," 1,178 "," 220,809,990 "," 8,642 "," 1,128 "," 242,410,670 "," 9,080 "," 1,183 "," 269,646,210 "," 8,474 "," 1,163 "," 282,889,710 "," 8,468 "," 1,173 ",,,
전북,정읍시,남,60~69세," 326,262,290 "," 11,960 "," 1,446 "," 338,200,560 "," 12,346 "," 1,513 "," 392,383,150 "," 13,006 "," 1,609 "," 473,630,090 "," 13,643 "," 1,708 "," 470,664,040 "," 13,742 "," 1,775 ",,,
전북,정읍시,남,70~79세," 300,052,070 "," 10,517 "," 1,103 "," 326,064,690 "," 10,691 "," 1,176 "," 341,674,550 "," 11,142 "," 1,246 "," 355,480,590 "," 10,969 "," 1,319 "," 393,235,710 "," 11,146 "," 1,323 ",,,
전북,정읍시,남,80~89세," 192,099,310 "," 4,892 ", 439 ," 197,927,130 "," 5,074 ", 456 ," 258,126,860 "," 5,727 ", 500 ," 265,000,130 "," 6,198 ", 592 ," 199,483,580 "," 5,524 ", 629 ,,,
전북,정읍시,남,90~99세," 8,157,350 ", 222 , 22 ," 19,691,290 ", 252 , 26 ," 12,372,040 ", 268 , 28 ," 11,168,050 ", 326 , 34 ," 17,191,200 ", 470 , 39 ,,,
전북,정읍시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,정읍시,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,정읍시,여,10~19세, - , - , - , - , - , - ," 10,616,410 ", 77 , 10 , - , - , - , - , - , - ,,,
전북,정읍시,여,20~29세," 3,333,070 ", 94 , 20 ," 1,735,870 ", 83 , 17 ," 1,921,850 ", 91 , 17 ," 3,387,540 ", 111 , 28 ," 4,357,290 ", 123 , 24 ,,,
전북,정읍시,여,30~39세," 7,900,520 ", 261 , 48 ," 6,412,680 ", 219 , 38 ," 5,556,810 ", 191 , 34 ," 9,560,260 ", 275 , 51 ," 13,331,710 ", 343 , 62 ,,,
전북,정읍시,여,40~49세," 33,999,970 "," 1,424 ", 186 ," 39,487,660 "," 1,507 ", 193 ," 40,287,900 "," 1,601 ", 197 ," 44,311,290 "," 1,546 ", 207 ," 55,309,560 "," 1,522 ", 217 ,,,
전북,정읍시,여,50~59세," 146,752,290 "," 5,420 ", 673 ," 134,828,650 "," 5,243 ", 667 ," 175,652,660 "," 5,354 ", 661 ," 145,869,550 "," 4,808 ", 664 ," 160,352,160 "," 4,828 ", 693 ,,,
전북,정읍시,여,60~69세," 303,662,210 "," 10,601 "," 1,145 "," 291,305,230 "," 10,281 "," 1,210 "," 323,994,370 "," 10,974 "," 1,286 "," 336,648,200 "," 10,869 "," 1,341 "," 390,212,590 "," 11,337 "," 1,416 ",,,
전북,정읍시,여,70~79세," 404,014,300 "," 13,880 "," 1,429 "," 413,836,130 "," 13,004 "," 1,401 "," 426,955,730 "," 13,277 "," 1,468 "," 444,539,650 "," 12,765 "," 1,431 "," 447,887,810 "," 11,839 "," 1,412 ",,,
전북,정읍시,여,80~89세," 278,626,560 "," 7,261 ", 769 ," 317,719,690 "," 7,665 ", 778 ," 336,253,040 "," 8,099 ", 836 ," 366,689,920 "," 8,858 ", 933 ," 357,546,170 "," 8,692 "," 1,041 ",,,
전북,정읍시,여,90~99세," 18,652,840 ", 445 , 59 ," 22,716,790 ", 542 , 67 ," 54,110,340 ", 964 , 78 ," 62,304,740 "," 1,127 ", 102 ," 55,806,230 "," 1,018 ", 100 ,,,
전북,정읍시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,김제시,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,김제시,남,10~19세," 2,565,650 ", 69 , 12 ," 2,224,470 ", 71 , 12 ," 1,569,000 ", 50 , 12 ," 2,110,580 ", 59 , 12 ," 1,621,030 ", 57 , 16 ,,,
전북,김제시,남,20~29세," 2,755,910 ", 80 , 24 ," 3,124,460 ", 123 , 24 ," 5,762,100 ", 175 , 27 ," 5,249,930 ", 160 , 34 ," 11,540,220 ", 220 , 34 ,,,
전북,김제시,남,30~39세," 14,219,280 ", 541 , 92 ," 17,514,300 ", 613 , 96 ," 17,771,930 ", 584 , 84 ," 14,943,980 ", 512 , 94 ," 16,291,780 ", 547 , 96 ,,,
전북,김제시,남,40~49세," 66,313,160 "," 2,427 ", 322 ," 76,101,120 "," 2,314 ", 316 ," 86,601,200 "," 2,277 ", 295 ," 63,171,770 "," 1,987 ", 310 ," 57,547,680 "," 1,924 ", 321 ,,,
전북,김제시,남,50~59세," 163,400,150 "," 6,219 ", 779 ," 177,726,810 "," 5,947 ", 743 ," 206,338,810 "," 6,077 ", 748 ," 178,079,010 "," 5,726 ", 743 ," 176,214,730 "," 6,029 ", 754 ,,,
전북,김제시,남,60~69세," 195,539,130 "," 7,933 ", 954 ," 212,043,580 "," 8,451 ", 999 ," 253,593,280 "," 8,690 "," 1,051 "," 250,113,830 "," 8,612 "," 1,042 "," 265,718,930 "," 9,588 "," 1,149 ",,,
전북,김제시,남,70~79세," 262,680,860 "," 7,790 ", 719 ," 274,150,400 "," 7,481 ", 740 ," 275,918,800 "," 7,448 ", 755 ," 232,252,870 "," 7,045 ", 781 ," 189,182,200 "," 7,210 ", 796 ,,,
전북,김제시,남,80~89세," 70,209,770 "," 2,405 ", 274 ," 114,299,450 "," 2,936 ", 253 ," 111,558,890 "," 2,938 ", 277 ," 122,764,970 "," 3,118 ", 321 ," 122,105,290 "," 3,463 ", 358 ,,,
전북,김제시,남,90~99세," 3,973,160 ", 180 , 23 ," 8,525,540 ", 183 , 27 ," 9,858,040 ", 176 , 22 ," 4,409,730 ", 162 , 24 ," 4,986,410 ", 175 , 21 ,,,
전북,김제시,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,김제시,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,김제시,여,10~19세," 1,250,610 ", 50 , 17 , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전북,김제시,여,20~29세," 4,158,040 ", 146 , 32 ," 3,386,910 ", 125 , 27 ," 2,889,100 ", 93 , 18 ," 2,442,980 ", 92 , 21 ," 2,747,210 ", 79 , 19 ,,,
전북,김제시,여,30~39세," 13,197,580 ", 401 , 64 ," 12,114,830 ", 379 , 55 ," 16,945,820 ", 386 , 57 ," 17,219,890 ", 365 , 67 ," 14,096,990 ", 423 , 67 ,,,
전북,김제시,여,40~49세," 28,602,280 "," 1,124 ", 161 ," 29,073,540 "," 1,023 ", 149 ," 27,634,030 ", 976 , 167 ," 27,021,550 ", 949 , 157 ," 29,360,860 ", 993 , 171 ,,,
전북,김제시,여,50~59세," 96,341,210 "," 3,888 ", 480 ," 102,978,550 "," 3,484 ", 431 ," 88,684,380 "," 3,324 ", 432 ," 94,862,030 "," 3,315 ", 433 ," 84,750,410 "," 2,978 ", 403 ,,,
전북,김제시,여,60~69세," 161,014,500 "," 6,311 ", 771 ," 181,282,420 "," 6,647 ", 799 ," 181,864,310 "," 6,581 ", 811 ," 175,488,010 "," 6,510 ", 826 ," 207,419,200 "," 7,036 ", 859 ,,,
전북,김제시,여,70~79세," 226,631,530 "," 8,240 ", 919 ," 252,969,870 "," 8,774 ", 901 ," 267,075,120 "," 8,711 ", 924 ," 223,232,060 "," 7,622 ", 890 ," 267,645,780 "," 8,327 ", 903 ,,,
전북,김제시,여,80~89세," 244,032,400 "," 5,953 ", 546 ," 187,453,760 "," 5,129 ", 536 ," 177,475,430 "," 5,115 ", 574 ," 227,525,490 "," 5,809 ", 615 ," 216,398,930 "," 6,015 ", 680 ,,,
전북,김제시,여,90~99세," 23,281,050 ", 416 , 36 ," 6,194,260 ", 218 , 38 ," 15,661,220 ", 346 , 44 ," 11,219,710 ", 390 , 53 ," 16,908,030 ", 549 , 74 ,,,
전북,김제시,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전남,강진군,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전남,강진군,남,10~19세, - , - , - , - , - , - ," 1,707,920 ", 72 , 28 , - , - , - ," 2,660,730 ", 57 , 11 ,,,
전남,강진군,남,20~29세, - , - , - , - , - , - ," 1,050,450 ", 41 , 11 , - , - , - ," 2,426,430 ", 68 , 15 ,,,
전남,강진군,남,30~39세," 7,457,050 ", 208 , 27 ," 4,544,660 ", 147 , 23 ," 4,019,190 ", 158 , 23 ," 4,842,030 ", 150 , 23 ," 4,940,730 ", 151 , 24 ,,,
전남,강진군,남,40~49세," 24,182,920 ", 846 , 130 ," 16,433,960 ", 682 , 113 ," 16,990,930 ", 672 , 123 ," 18,102,420 ", 649 , 97 ," 17,843,460 ", 585 , 102 ,,,
전남,강진군,남,50~59세," 55,831,490 "," 2,420 ", 351 ," 52,154,210 "," 2,256 ", 319 ," 49,067,500 "," 2,086 ", 374 ," 50,354,460 "," 1,902 ", 311 ," 45,039,580 "," 1,653 ", 314 ,,,
전남,강진군,남,60~69세," 106,756,460 "," 4,067 ", 504 ," 133,293,190 "," 4,331 ", 505 ," 112,743,430 "," 4,282 ", 575 ," 97,772,680 "," 3,669 ", 540 ," 94,741,280 "," 3,607 ", 564 ,,,
전남,강진군,남,70~79세," 98,463,670 "," 3,908 ", 499 ," 100,302,020 "," 4,036 ", 500 ," 132,650,900 "," 4,309 ", 489 ," 88,572,210 "," 3,431 ", 472 ," 95,037,050 "," 3,651 ", 471 ,,,
전남,강진군,남,80~89세," 47,115,920 "," 1,238 ", 147 ," 40,475,990 "," 1,489 ", 182 ," 49,003,860 "," 1,545 ", 186 ," 51,146,770 "," 1,775 ", 231 ," 55,100,380 "," 1,844 ", 254 ,,,
전남,강진군,남,90~99세, - , - , - , - , - , - ," 11,211,290 ", 233 , 10 , - , - , - , - , - , - ,,,
전남,강진군,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전남,강진군,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전남,강진군,여,10~19세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,
전남,강진군,여,20~29세," 1,853,250 ", 50 , 10 , - , - , - ," 4,158,850 ", 77 , 10 , - , - , - , - , - , - ,,,
전남,강진군,여,30~39세," 4,845,460 ", 145 , 20 ," 3,170,920 ", 82 , 20 ," 2,490,450 ", 54 , 16 ," 3,283,360 ", 54 , 17 ," 2,100,830 ", 53 , 14 ,,,
